id,price
359,260823.5294117647
360,389153.8461538461
361,382500.0
362,483428.5714285714
363,433071.4285714286
364,293421.05263157893
365,529615.3846153846
366,290562.5
367,709133.3333333334
368,770181.8181818182
369,956818.1818181818
370,347416.6666666667
371,438166.6666666667
372,316526.3157894737
373,384000.0
374,446166.6666666667
375,1198736.8421052631
376,193714.2857142857
377,510928.5714285714
378,739642.8571428572
379,981055.5555555555
380,334470.5882352941
381,432733.3333333333
382,337647.0588235294
383,588800.0
384,368357.14285714284
385,350800.0
386,782300.0
387,761352.9411764706
388,1111300.0
389,379727.2727272727
390,571000.0
391,1163714.2857142857
392,573785.7142857143
393,432090.9090909091
394,1222142.857142857
395,269214.28571428574
396,603214.2857142857
397,454333.3333333333
398,249538.46153846153
399,256100.0
400,453722.22222222225
401,1094333.3333333333
402,414611.1111111111
403,405466.6666666667
404,486300.0
405,378692.3076923077
406,322222.22222222225
407,510705.8823529412
408,274727.2727272727
409,599900.0
410,267500.0
411,587200.0
412,1074800.0
413,709133.3333333334
414,216800.0
415,799071.4285714285
416,219333.33333333334
417,1371666.6666666667
418,371666.6666666667
419,376000.0
420,566600.0
421,246846.15384615384
422,736833.3333333334
423,456923.07692307694
424,281333.3333333333
425,698200.0
426,431600.0
427,486800.0
428,677076.9230769231
429,373300.0
430,278083.3333333333
431,317181.8181818182
432,225600.0
433,839000.0
434,319000.0
435,683000.0
436,862416.6666666666
437,232947.36842105264
438,355600.0
439,333875.0
440,1005789.4736842106
441,634263.1578947369
442,429300.0
443,215300.0
444,383500.0
445,404125.0
446,371470.5882352941
447,308250.0
448,753230.7692307692
449,730833.3333333334
450,445200.0
451,327181.8181818182
452,748785.7142857143
453,522000.0
454,1005789.4736842106
455,269277.77777777775
456,471923.07692307694
457,460842.1052631579
458,290526.3157894737
459,705461.5384615385
460,240928.57142857142
461,580411.7647058824
462,226400.0
463,699800.0
464,419100.0
465,519000.0
466,634263.1578947369
467,474750.0
468,343928.5714285714
469,460842.1052631579
470,401615.3846153846
471,601875.0
472,401625.0
473,567000.0
474,575272.7272727273
475,329300.0
476,953230.7692307692
477,332736.84210526315
478,462384.6153846154
479,494300.0
480,535866.6666666666
481,334470.5882352941
482,284058.82352941175
483,739642.8571428572
484,417600.0
485,606909.0909090909
486,681928.5714285715
487,365454.54545454547
488,682625.0
489,406600.0
490,355600.0
491,381066.6666666667
492,433071.4285714286
493,549800.0
494,276642.85714285716
495,812909.0909090909
496,256416.66666666666
497,438833.3333333333
498,758333.3333333334
499,761352.9411764706
500,281866.6666666667
501,467307.6923076923
502,344100.0
503,183291.66666666666
504,535000.0
505,684250.0
506,566600.0
507,632764.7058823529
508,1479230.7692307692
509,350800.0
510,1631764.705882353
511,331166.6666666667
512,232947.36842105264
513,606300.0
514,469800.0
515,423312.5
516,196900.0
517,786000.0
518,762300.0
519,317636.36363636365
520,483428.5714285714
521,473000.0
522,212250.0
523,310300.0
524,329300.0
525,308250.0
526,522500.0
527,494500.0
528,456300.0
529,665473.6842105263
530,527000.0
531,525800.0
532,648727.2727272727
533,761352.9411764706
534,811090.9090909091
535,216800.0
536,1059727.2727272727
537,519888.8888888889
538,421200.0
539,368357.14285714284
540,444900.0
541,768750.0
542,256100.0
543,288250.0
544,401266.6666666667
545,555083.3333333334
546,845052.6315789474
547,355600.0
548,199714.2857142857
549,256500.0
550,347416.6666666667
551,737500.0
552,1136285.7142857143
553,293421.05263157893
554,791611.1111111111
555,812916.6666666666
556,422000.0
557,359500.0
558,633526.3157894737
559,447000.0
560,1383833.3333333333
561,339000.0
562,378692.3076923077
563,689166.6666666666
564,293421.05263157893
565,438166.6666666667
566,344214.28571428574
567,293900.0
568,447000.0
569,359500.0
570,382500.0
571,196384.61538461538
572,447000.0
573,333875.0
574,311300.0
575,919117.6470588235
576,1257800.0
577,471600.0
578,816947.3684210526
579,453400.0
580,511600.0
581,460083.3333333333
582,663384.6153846154
583,289000.0
584,356545.45454545453
585,254266.66666666666
586,539000.0
587,193714.2857142857
588,332230.76923076925
589,794363.6363636364
590,218900.0
591,1587000.0
592,599900.0
593,611000.0
594,350800.0
595,535727.2727272727
596,429400.0
597,260800.0
598,1047533.3333333334
599,582588.2352941176
600,249000.0
601,681928.5714285715
602,1306636.3636363635
603,593166.6666666666
604,329937.5
605,697615.3846153846
606,252461.53846153847
607,665473.6842105263
608,193714.2857142857
609,303647.0588235294
610,558294.1176470588
611,786000.0
612,414083.3333333333
613,323083.3333333333
614,415923.07692307694
615,291352.9411764706
616,573785.7142857143
617,378692.3076923077
618,515250.0
619,256900.0
620,812916.6666666666
621,560833.3333333334
622,323083.3333333333
623,310600.0
624,598100.0
625,780416.6666666666
626,656909.0909090909
627,405466.6666666667
628,435636.36363636365
629,2180714.285714286
630,601875.0
631,423312.5
632,1024250.0
633,227571.42857142858
634,199090.9090909091
635,750533.3333333334
636,1383833.3333333333
637,420600.0
638,791333.3333333334
639,293421.05263157893
640,616454.5454545454
641,630000.0
642,428785.71428571426
643,329300.0
644,337647.0588235294
645,429400.0
646,273312.5
647,317600.0
648,919117.6470588235
649,522500.0
650,486300.0
651,514533.3333333333
652,454333.3333333333
653,536846.1538461539
654,307000.0
655,208090.9090909091
656,1257800.0
657,606909.0909090909
658,1039200.0
659,216800.0
660,502400.0
661,1479230.7692307692
662,464705.8823529412
663,421714.28571428574
664,644000.0
665,289736.84210526315
666,699800.0
667,656100.0
668,348250.0
669,665473.6842105263
670,554500.0
671,1198736.8421052631
672,1194000.0
673,354235.29411764705
674,267700.0
675,326916.6666666667
676,862416.6666666666
677,365833.3333333333
678,681928.5714285715
679,365833.3333333333
680,290562.5
681,317181.8181818182
682,355600.0
683,667866.6666666666
684,200769.23076923078
685,1175666.6666666667
686,761352.9411764706
687,453500.0
688,488187.5
689,460083.3333333333
690,227571.42857142858
691,293421.05263157893
692,634263.1578947369
693,486800.0
694,242000.0
695,247800.0
696,1059727.2727272727
697,259315.7894736842
698,650545.4545454546
699,831642.8571428572
700,438166.6666666667
701,834916.6666666666
702,620428.5714285715
703,768750.0
704,494500.0
705,626818.1818181818
706,761352.9411764706
707,247545.45454545456
708,1358642.857142857
709,333875.0
710,870300.0
711,331437.5
712,375684.2105263158
713,1059727.2727272727
714,502400.0
715,714700.0
716,375687.5
717,443181.8181818182
718,535727.2727272727
719,462384.6153846154
720,279300.0
721,578181.8181818182
722,477400.0
723,356769.23076923075
724,365833.3333333333
725,582764.7058823529
726,317181.8181818182
727,331571.4285714286
728,519888.8888888889
729,2048181.8181818181
730,1459642.857142857
731,606941.1764705882
732,249000.0
733,529083.3333333334
734,446250.0
735,920428.5714285715
736,438166.6666666667
737,471923.07692307694
738,791611.1111111111
739,219333.33333333334
740,794363.6363636364
741,614388.8888888889
742,326916.6666666667
743,324750.0
744,376900.0
745,693562.5
746,218900.0
747,405466.6666666667
748,454235.29411764705
749,256416.66666666666
750,639500.0
751,834916.6666666666
752,1169416.6666666667
753,438166.6666666667
754,1660769.2307692308
755,265600.0
756,699800.0
757,279642.85714285716
758,314181.8181818182
759,379529.4117647059
760,730733.3333333334
761,432090.9090909091
762,843727.2727272727
763,371666.6666666667
764,1479230.7692307692
765,599200.0
766,701777.7777777778
767,748785.7142857143
768,471923.07692307694
769,1286307.6923076923
770,765058.8235294118
771,529083.3333333334
772,337388.8888888889
773,329937.5
774,495625.0
775,222875.0
776,544363.6363636364
777,532153.8461538461
778,439363.63636363635
779,510928.5714285714
780,267615.3846153846
781,1169416.6666666667
782,731600.0
783,348250.0
784,357307.6923076923
785,287400.0
786,225600.0
787,845052.6315789474
788,1828000.0
789,367312.5
790,1257800.0
791,334470.5882352941
792,215300.0
793,482312.5
794,226400.0
795,446250.0
796,303647.0588235294
797,375684.2105263158
798,354235.29411764705
799,453722.22222222225
800,1566000.0
801,582764.7058823529
802,343928.5714285714
803,342200.0
804,758333.3333333334
805,329937.5
806,575272.7272727273
807,231636.36363636365
808,312900.0
809,1047533.3333333334
810,588909.0909090909
811,699800.0
812,549800.0
813,257250.0
814,903866.6666666666
815,387090.9090909091
816,1080615.3846153845
817,200210.52631578947
818,383846.1538461539
819,453722.22222222225
820,719363.6363636364
821,886333.3333333334
822,414611.1111111111
823,208000.0
824,554214.2857142857
825,333875.0
826,130235.29411764706
827,260823.5294117647
828,603214.2857142857
829,506750.0
830,334100.0
831,343928.5714285714
832,459333.3333333333
833,592363.6363636364
834,231300.0
835,843727.2727272727
836,1371666.6666666667
837,1371666.6666666667
838,1383833.3333333333
839,525800.0
840,698200.0
841,494500.0
842,871312.5
843,658818.1818181818
844,480454.54545454547
845,232947.36842105264
846,263250.0
847,262600.0
848,424200.0
849,166416.66666666666
850,1072200.0
851,227571.42857142858
852,1566000.0
853,337100.0
854,279300.0
855,516846.1538461539
856,571700.0
857,350142.85714285716
858,344100.0
859,539000.0
860,606941.1764705882
861,2605882.3529411764
862,381583.3333333333
863,799071.4285714285
864,348250.0
865,256416.66666666666
866,259315.7894736842
867,705461.5384615385
868,181833.33333333334
869,2180714.285714286
870,748785.7142857143
871,913083.3333333334
872,411555.55555555556
873,377500.0
874,242000.0
875,682100.0
876,414611.1111111111
877,423333.3333333333
878,526176.4705882353
879,307000.0
880,312250.0
881,486800.0
882,630000.0
883,500076.92307692306
884,3976666.6666666665
885,405466.6666666667
886,1566000.0
887,791611.1111111111
888,379142.85714285716
889,409833.3333333333
890,263250.0
891,375687.5
892,568454.5454545454
893,669076.9230769231
894,539000.0
895,376562.5
896,347705.8823529412
897,2180714.285714286
898,212250.0
899,212250.0
900,216800.0
901,658818.1818181818
902,578800.0
903,529615.3846153846
904,795400.0
905,310300.0
906,225600.0
907,196384.61538461538
908,281333.3333333333
909,2131818.1818181816
910,295545.45454545453
911,480235.29411764705
912,663384.6153846154
913,1286307.6923076923
914,239600.0
915,346187.5
916,859181.8181818182
917,782300.0
918,343928.5714285714
919,423666.6666666667
920,701777.7777777778
921,906411.7647058824
922,427250.0
923,550400.0
924,354235.29411764705
925,181833.33333333334
926,665473.6842105263
927,812916.6666666666
928,423923.07692307694
929,658466.6666666666
930,588800.0
931,241461.53846153847
932,576714.2857142857
933,877928.5714285715
934,529083.3333333334
935,352214.28571428574
936,479300.0
937,1005789.4736842106
938,329437.5
939,737500.0
940,494500.0
941,337647.0588235294
942,607100.0
943,1136285.7142857143
944,1360882.3529411764
945,337100.0
946,714700.0
947,580411.7647058824
948,343928.5714285714
949,379529.4117647059
950,409833.3333333333
951,498100.0
952,276642.85714285716
953,420600.0
954,803888.8888888889
955,208000.0
956,765058.8235294118
957,689166.6666666666
958,258666.66666666666
959,791611.1111111111
960,474750.0
961,762636.3636363636
962,2077647.0588235294
963,705461.5384615385
964,353357.14285714284
965,859181.8181818182
966,373300.0
967,442000.0
968,665571.4285714285
969,329300.0
970,1024250.0
971,719363.6363636364
972,680428.5714285715
973,782300.0
974,459666.6666666667
975,347416.6666666667
976,331437.5
977,446250.0
978,463285.71428571426
979,355636.36363636365
980,415923.07692307694
981,260800.0
982,200210.52631578947
983,622600.0
984,495100.0
985,326142.85714285716
986,845052.6315789474
987,620428.5714285715
988,670000.0
989,680272.7272727273
990,554500.0
991,839000.0
992,343928.5714285714
993,570000.0
994,347416.6666666667
995,424200.0
996,831642.8571428572
997,486909.0909090909
998,630000.0
999,748785.7142857143
1000,310900.0
1001,497666.6666666667
1002,168125.0
1003,580411.7647058824
1004,200533.33333333334
1005,407363.63636363635
1006,699100.0
1007,782300.0
1008,540666.6666666666
1009,1360909.0909090908
1010,332736.84210526315
1011,794363.6363636364
1012,510600.0
1013,522538.46153846156
1014,533090.9090909091
1015,333875.0
1016,940500.0
1017,346187.5
1018,383400.0
1019,614416.6666666666
1020,214333.33333333334
1021,459333.3333333333
1022,267500.0
1023,825800.0
1024,433333.3333333333
1025,1072200.0
1026,786000.0
1027,571700.0
1028,1257800.0
1029,247769.23076923078
1030,479500.0
1031,225600.0
1032,626818.1818181818
1033,189100.0
1034,219500.0
1035,375687.5
1036,249000.0
1037,571800.0
1038,282100.0
1039,218900.0
1040,359500.0
1041,730733.3333333334
1042,379529.4117647059
1043,315090.9090909091
1044,500076.92307692306
1045,333875.0
1046,727437.5
1047,413000.0
1048,1039200.0
1049,354235.29411764705
1050,1198736.8421052631
1051,529083.3333333334
1052,428785.71428571426
1053,295352.9411764706
1054,208090.9090909091
1055,471461.53846153844
1056,269300.0
1057,322222.22222222225
1058,697615.3846153846
1059,350800.0
1060,420600.0
1061,423666.6666666667
1062,836785.7142857143
1063,571800.0
1064,405277.77777777775
1065,588500.0
1066,334100.0
1067,624272.7272727273
1068,632545.4545454546
1069,1174933.3333333333
1070,727285.7142857143
1071,633526.3157894737
1072,286388.8888888889
1073,862416.6666666666
1074,376562.5
1075,680428.5714285715
1076,606300.0
1077,753230.7692307692
1078,535000.0
1079,606300.0
1080,348250.0
1081,380800.0
1082,269750.0
1083,509818.1818181818
1084,417142.85714285716
1085,413000.0
1086,546416.6666666666
1087,1005789.4736842106
1088,614416.6666666666
1089,791611.1111111111
1090,456300.0
1091,221750.0
1092,401625.0
1093,232947.36842105264
1094,425545.45454545453
1095,267500.0
1096,295352.9411764706
1097,1828000.0
1098,379529.4117647059
1099,663384.6153846154
1100,431600.0
1101,845052.6315789474
1102,271615.3846153846
1103,310900.0
1104,529083.3333333334
1105,658818.1818181818
1106,1022111.1111111111
1107,683000.0
1108,655090.9090909091
1109,467307.6923076923
1110,812916.6666666666
1111,429066.6666666667
1112,510705.8823529412
1113,877928.5714285715
1114,611000.0
1115,871312.5
1116,330500.0
1117,632800.0
1118,610900.0
1119,1459642.857142857
1120,249000.0
1121,242800.0
1122,365300.0
1123,269214.28571428574
1124,360357.14285714284
1125,794363.6363636364
1126,338727.2727272727
1127,445333.3333333333
1128,329437.5
1129,303400.0
1130,599900.0
1131,477400.0
1132,260823.5294117647
1133,761352.9411764706
1134,332736.84210526315
1135,1072200.0
1136,246846.15384615384
1137,227571.42857142858
1138,762900.0
1139,232947.36842105264
1140,1039200.0
1141,291352.9411764706
1142,233000.0
1143,519000.0
1144,434352.9411764706
1145,360333.3333333333
1146,384000.0
1147,316454.54545454547
1148,423666.6666666667
1149,619533.3333333334
1150,962750.0
1151,529615.3846153846
1152,1631764.705882353
1153,607100.0
1154,570000.0
1155,317181.8181818182
1156,1169416.6666666667
1157,402800.0
1158,271615.3846153846
1159,270600.0
1160,791333.3333333334
1161,761352.9411764706
1162,762636.3636363636
1163,522500.0
1164,533090.9090909091
1165,432090.9090909091
1166,495625.0
1167,1094333.3333333333
1168,383846.1538461539
1169,522538.46153846156
1170,571700.0
1171,333684.2105263158
1172,706636.3636363636
1173,541000.0
1174,622090.9090909091
1175,389153.8461538461
1176,1371666.6666666667
1177,442000.0
1178,1371666.6666666667
1179,560818.1818181818
1180,434352.9411764706
1181,571700.0
1182,822700.0
1183,805727.2727272727
1184,670153.8461538461
1185,506750.0
1186,303200.0
1187,471600.0
1188,519888.8888888889
1189,497666.6666666667
1190,667866.6666666666
1191,411555.55555555556
1192,2077647.0588235294
1193,1371666.6666666667
1194,260800.0
1195,1358642.857142857
1196,558294.1176470588
1197,321928.5714285714
1198,799071.4285714285
1199,356769.23076923075
1200,381000.0
1201,1540714.2857142857
1202,1124117.6470588236
1203,269277.77777777775
1204,434000.0
1205,410846.1538461539
1206,567000.0
1207,241818.18181818182
1208,480235.29411764705
1209,379142.85714285716
1210,291941.17647058825
1211,474000.0
1212,246846.15384615384
1213,454235.29411764705
1214,445333.3333333333
1215,451363.63636363635
1216,269300.0
1217,768750.0
1218,322222.22222222225
1219,535750.0
1220,870300.0
1221,753230.7692307692
1222,376562.5
1223,257250.0
1224,265600.0
1225,667866.6666666666
1226,317181.8181818182
1227,988500.0
1228,558294.1176470588
1229,571000.0
1230,509818.1818181818
1231,212250.0
1232,894142.8571428572
1233,627083.3333333334
1234,317181.8181818182
1235,614416.6666666666
1236,378785.71428571426
1237,598842.1052631579
1238,455916.6666666667
1239,601875.0
1240,421714.28571428574
1241,286600.0
1242,349272.7272727273
1243,356545.45454545453
1244,628083.3333333334
1245,268833.3333333333
1246,750533.3333333334
1247,405277.77777777775
1248,269300.0
1249,549800.0
1250,303647.0588235294
1251,337647.0588235294
1252,726200.0
1253,782300.0
1254,291352.9411764706
1255,402800.0
1256,383666.6666666667
1257,560083.3333333334
1258,460842.1052631579
1259,417600.0
1260,346687.5
1261,243200.0
1262,1383833.3333333333
1263,522538.46153846156
1264,225600.0
1265,794363.6363636364
1266,182454.54545454544
1267,262307.6923076923
1268,241461.53846153847
1269,424200.0
1270,244071.42857142858
1271,495100.0
1272,1286307.6923076923
1273,391833.3333333333
1274,333263.15789473685
1275,628083.3333333334
1276,278083.3333333333
1277,438166.6666666667
1278,329437.5
1279,440928.5714285714
1280,791333.3333333334
1281,494300.0
1282,471461.53846153844
1283,334100.0
1284,657421.052631579
1285,290800.0
1286,376900.0
1287,249538.46153846153
1288,375090.9090909091
1289,686700.0
1290,510076.92307692306
1291,381363.63636363635
1292,1005789.4736842106
1293,479300.0
1294,267700.0
1295,684250.0
1296,407500.0
1297,492200.0
1298,311300.0
1299,285454.54545454547
1300,500076.92307692306
1301,768750.0
1302,962750.0
1303,332230.76923076925
1304,189100.0
1305,373300.0
1306,1094333.3333333333
1307,1124117.6470588236
1308,166416.66666666666
1309,333263.15789473685
1310,871312.5
1311,571800.0
1312,290526.3157894737
1313,239166.66666666666
1314,580411.7647058824
1315,884090.9090909091
1316,1022111.1111111111
1317,337100.0
1318,486800.0
1319,331571.4285714286
1320,882062.5
1321,459666.6666666667
1322,260800.0
1323,401615.3846153846
1324,130235.29411764706
1325,418200.0
1326,633526.3157894737
1327,208090.9090909091
1328,312900.0
1329,423538.46153846156
1330,519000.0
1331,381000.0
1332,701777.7777777778
1333,770181.8181818182
1334,438166.6666666667
1335,762636.3636363636
1336,665473.6842105263
1337,824300.0
1338,824300.0
1339,231300.0
1340,317181.8181818182
1341,460842.1052631579
1342,331166.6666666667
1343,506750.0
1344,460083.3333333333
1345,469800.0
1346,312900.0
1347,606300.0
1348,431600.0
1349,803888.8888888889
1350,953230.7692307692
1351,332736.84210526315
1352,981055.5555555555
1353,303250.0
1354,411555.55555555556
1355,207785.7142857143
1356,219500.0
1357,606941.1764705882
1358,578800.0
1359,665571.4285714285
1360,255250.0
1361,791611.1111111111
1362,634263.1578947369
1363,560083.3333333334
1364,200533.33333333334
1365,705071.4285714285
1366,812916.6666666666
1367,519888.8888888889
1368,453722.22222222225
1369,737266.6666666666
1370,882062.5
1371,500076.92307692306
1372,706636.3636363636
1373,440928.5714285714
1374,794363.6363636364
1375,519888.8888888889
1376,684833.3333333334
1377,407363.63636363635
1378,463285.71428571426
1379,436583.3333333333
1380,1383833.3333333333
1381,446166.6666666667
1382,434352.9411764706
1383,291352.9411764706
1384,246846.15384615384
1385,1169416.6666666667
1386,506750.0
1387,705071.4285714285
1388,903866.6666666666
1389,355636.36363636365
1390,207785.7142857143
1391,634263.1578947369
1392,290812.5
1393,447000.0
1394,439363.63636363635
1395,1059727.2727272727
1396,401615.3846153846
1397,705461.5384615385
1398,686700.0
1399,665473.6842105263
1400,862416.6666666666
1401,259000.0
1402,632800.0
1403,356800.0
1404,682625.0
1405,383666.6666666667
1406,346687.5
1407,439363.63636363635
1408,803888.8888888889
1409,227700.0
1410,405466.6666666667
1411,249538.46153846153
1412,463285.71428571426
1413,706636.3636363636
1414,381583.3333333333
1415,269750.0
1416,1028500.0
1417,357307.6923076923
1418,730733.3333333334
1419,476812.5
1420,375666.6666666667
1421,347416.6666666667
1422,475764.70588235295
1423,459333.3333333333
1424,242800.0
1425,383500.0
1426,614416.6666666666
1427,697615.3846153846
1428,486909.0909090909
1429,1022111.1111111111
1430,639500.0
1431,535866.6666666666
1432,500076.92307692306
1433,431600.0
1434,346187.5
1435,440928.5714285714
1436,894142.8571428572
1437,680272.7272727273
1438,786000.0
1439,753230.7692307692
1440,803888.8888888889
1441,355636.36363636365
1442,421200.0
1443,560833.3333333334
1444,265052.63157894736
1445,1383833.3333333333
1446,209933.33333333334
1447,601900.0
1448,634263.1578947369
1449,291352.9411764706
1450,286600.0
1451,525800.0
1452,535727.2727272727
1453,269277.77777777775
1454,539000.0
1455,596333.3333333334
1456,670153.8461538461
1457,483428.5714285714
1458,895300.0
1459,768750.0
1460,225600.0
1461,651714.2857142857
1462,494500.0
1463,249538.46153846153
1464,438833.3333333333
1465,521647.0588235294
1466,539727.2727272727
1467,282100.0
1468,670000.0
1469,293900.0
1470,535750.0
1471,438833.3333333333
1472,181833.33333333334
1473,522500.0
1474,577833.3333333334
1475,921300.0
1476,421714.28571428574
1477,423538.46153846156
1478,750533.3333333334
1479,736833.3333333334
1480,293500.0
1481,1111300.0
1482,417882.35294117645
1483,352214.28571428574
1484,1383833.3333333333
1485,291941.17647058825
1486,1306636.3636363635
1487,1022111.1111111111
1488,309700.0
1489,799071.4285714285
1490,373300.0
1491,727285.7142857143
1492,455916.6666666667
1493,533357.1428571428
1494,812909.0909090909
1495,219333.33333333334
1496,486800.0
1497,241818.18181818182
1498,204666.66666666666
1499,255250.0
1500,1039200.0
1501,405277.77777777775
1502,1479230.7692307692
1503,626818.1818181818
1504,356769.23076923075
1505,608000.0
1506,580411.7647058824
1507,370352.9411764706
1508,582588.2352941176
1509,257866.66666666666
1510,282100.0
1511,460842.1052631579
1512,546416.6666666666
1513,255800.0
1514,291352.9411764706
1515,333875.0
